Year,Flag,Lat,Lon,ALB,BET,BKJ,BZX,FRZ,PBF,SKJ,TUN,YFT
2014,MEX,10.5,-99.5,0,0,0,0,0,0,0,0,184
2014,MEX,10.5,-98.5,0,0,0,0,0,0,0,0,120
2014,MEX,10.5,-97.5,0,0,0,0,0,0,0,0,31
2014,MEX,11.5,-136.5,0,0,0,0,0,0,0,0,7
2014,MEX,11.5,-134.5,0,0,0,0,0,0,0,0,15
2014,MEX,11.5,-133.5,0,0,0,0,0,0,0,0,7
2014,MEX,11.5,-121.5,0,0,0,0,0,0,0,0,4
2014,MEX,11.5,-120.5,0,0,0,0,0,0,0,0,7
2014,MEX,11.5,-119.5,0,0,0,0,0,0,0,0,53
2014,MEX,11.5,-118.5,0,0,0,0,0,0,0,0,110
2014,MEX,11.5,-117.5,0,0,0,0,0,0,0,0,92
2014,MEX,11.5,-112.5,0,0,0,0,0,0,0,0,11
2014,MEX,11.5,-111.5,0,0,0,0,0,0,0,0,2
2014,MEX,11.5,-104.5,0,0,0,0,0,0,0,0,59
2014,MEX,11.5,-103.5,0,0,0,0,0,0,0,0,335
2014,MEX,11.5,-102.5,0,0,0,0,0,0,0,0,908
2014,MEX,11.5,-101.5,0,0,0,0,0,0,0,0,275
2014,MEX,11.5,-100.5,0,0,0,0,0,0,0,0,91
2014,MEX,11.5,-99.5,0,0,0,0,0,0,0,0,619
2014,MEX,11.5,-98.5,0,0,0,0,0,0,0,0,251
2014,MEX,11.5,-97.5,0,0,0,0,0,0,0,0,27
2014,MEX,11.5,-95.5,0,0,0,0,0,0,0,0,14
2014,MEX,12.5,-134.5,0,0,0,0,0,0,0,0,33
2014,MEX,12.5,-133.5,0,0,0,0,0,0,0,0,12
2014,MEX,12.5,-122.5,0,0,0,0,0,0,0,0,19
2014,MEX,12.5,-121.5,0,0,0,0,0,0,0,0,42
2014,MEX,12.5,-120.5,0,0,0,0,0,0,0,0,41
2014,MEX,12.5,-119.5,0,0,0,0,0,0,0,0,175
2014,MEX,12.5,-118.5,0,0,0,0,0,0,0,0,28
2014,MEX,12.5,-117.5,0,0,0,0,0,0,0,0,13
2014,MEX,12.5,-116.5,0,0,0,0,0,0,0,0,21
2014,MEX,12.5,-115.5,0,0,0,0,0,0,0,0,13
2014,MEX,12.5,-114.5,0,0,0,0,0,0,0,0,20
2014,MEX,12.5,-103.5,0,0,0,0,0,0,0,0,56
2014,MEX,12.5,-102.5,0,0,0,0,0,0,0,0,53
2014,MEX,12.5,-101.5,0,0,0,0,0,0,0,0,37
2014,MEX,12.5,-100.5,0,0,0,0,0,0,0,0,17
2014,MEX,12.5,-99.5,0,0,0,0,0,0,0,0,305
2014,MEX,12.5,-98.5,0,0,0,0,0,0,0,0,177
2014,MEX,12.5,-97.5,0,0,0,0,0,0,0,0,19
2014,MEX,12.5,-96.5,0,0,0,0,0,0,0,0,7
2014,MEX,12.5,-95.5,0,0,0,0,0,0,0,0,34
2014,MEX,13.5,-130.5,0,0,0,0,0,0,0,0,8
2014,MEX,13.5,-129.5,0,0,0,0,0,0,0,0,5
2014,MEX,13.5,-128.5,0,0,0,0,0,0,0,0,7
2014,MEX,13.5,-123.5,0,0,0,0,0,0,0,0,7
2014,MEX,13.5,-122.5,0,0,0,0,0,0,0,0,8
2014,MEX,13.5,-120.5,0,0,0,0,0,0,0,0,46
2014,MEX,13.5,-119.5,0,0,0,0,0,0,0,0,38
2014,MEX,13.5,-118.5,0,0,0,0,0,0,0,0,7
2014,MEX,13.5,-117.5,0,0,0,0,0,0,0,0,29
2014,MEX,13.5,-116.5,0,0,0,0,0,0,0,0,196
2014,MEX,13.5,-115.5,0,0,0,0,0,0,0,0,139
2014,MEX,13.5,-114.5,0,0,0,0,0,0,0,0,5
2014,MEX,13.5,-113.5,0,0,0,0,0,0,0,0,10
2014,MEX,13.5,-97.5,0,0,0,0,0,0,0,0,121
2014,MEX,13.5,-95.5,0,0,0,0,0,0,0,0,22
2014,MEX,13.5,-94.5,0,0,0,0,0,0,0,0,8
2014,MEX,14.5,-123.5,0,0,0,0,0,0,0,0,30
2014,MEX,14.5,-121.5,0,0,0,0,0,0,0,0,100
2014,MEX,14.5,-120.5,0,0,0,0,0,0,0,0,35
2014,MEX,14.5,-119.5,0,0,0,0,0,0,0,0,52
2014,MEX,14.5,-117.5,0,0,0,0,0,0,0,0,109
2014,MEX,14.5,-116.5,0,0,0,0,0,0,0,0,45
2014,MEX,14.5,-115.5,0,0,0,0,0,0,0,0,84
2014,MEX,14.5,-114.5,0,0,0,0,0,0,0,0,17
2014,MEX,14.5,-113.5,0,0,0,0,0,0,0,0,46
2014,MEX,14.5,-107.5,0,0,0,0,0,0,0,0,6
2014,MEX,14.5,-101.5,0,0,0,0,0,0,0,0,24
2014,MEX,14.5,-93.5,0,0,0,0,0,0,0,0,7
2014,MEX,15.5,-124.5,0,0,0,0,0,0,0,0,10
2014,MEX,15.5,-123.5,0,0,0,0,0,0,0,0,20
2014,MEX,15.5,-122.5,0,0,0,0,0,0,0,0,85
2014,MEX,15.5,-120.5,0,0,0,0,0,0,0,0,14
2014,MEX,15.5,-119.5,0,0,0,0,0,0,0,0,10
2014,MEX,15.5,-118.5,0,0,0,0,0,0,0,0,62
2014,MEX,15.5,-117.5,0,0,0,0,0,0,0,0,57
2014,MEX,15.5,-116.5,0,0,0,0,0,0,0,0,208
2014,MEX,15.5,-115.5,0,0,0,0,0,0,0,0,127
2014,MEX,15.5,-114.5,0,0,0,0,0,0,0,0,189
2014,MEX,15.5,-113.5,0,0,0,0,0,0,0,0,7
2014,MEX,15.5,-112.5,0,0,0,0,0,0,0,0,22
2014,MEX,15.5,-110.5,0,0,0,0,0,0,0,0,22
2014,MEX,16.5,-122.5,0,0,0,0,0,0,0,0,21
2014,MEX,16.5,-118.5,0,0,0,0,0,0,0,0,4
2014,MEX,16.5,-117.5,0,0,0,0,0,0,33,0,72
2014,MEX,16.5,-116.5,0,0,0,0,0,0,0,0,8
2014,MEX,16.5,-115.5,0,0,0,0,0,0,0,0,28
2014,MEX,16.5,-114.5,0,0,0,0,0,0,0,0,31
2014,MEX,16.5,-112.5,0,0,0,0,0,0,0,0,22
2014,MEX,16.5,-111.5,0,0,0,0,0,0,0,0,30
2014,MEX,16.5,-110.5,0,0,0,0,0,0,0,0,21
2014,MEX,16.5,-109.5,0,0,0,0,0,0,0,0,9
2014,MEX,17.5,-122.5,0,0,0,0,0,0,0,0,25
2014,MEX,17.5,-118.5,0,0,0,0,0,0,0,0,6
2014,MEX,17.5,-114.5,0,0,0,0,0,0,0,0,41
2014,MEX,17.5,-112.5,0,0,0,0,0,0,0,0,12
2014,MEX,17.5,-111.5,0,0,0,0,0,0,0,0,88
2014,MEX,17.5,-110.5,0,0,0,0,0,0,0,0,65
2014,MEX,17.5,-109.5,0,0,0,0,0,0,0,0,37
2014,MEX,18.5,-119.5,0,0,0,0,0,0,0,0,6
2014,MEX,18.5,-118.5,0,0,0,0,0,0,0,0,5
2014,MEX,18.5,-116.5,0,0,0,0,0,0,0,0,3
2014,MEX,18.5,-115.5,0,0,0,0,0,0,0,0,53
2014,MEX,18.5,-114.5,0,0,0,0,0,0,0,0,15
2014,MEX,18.5,-113.5,0,0,0,0,0,0,0,0,7
2014,MEX,18.5,-112.5,0,0,0,0,0,0,3,0,40
2014,MEX,18.5,-110.5,0,0,0,0,0,0,0,0,12
2014,MEX,18.5,-109.5,0,0,0,0,0,0,0,0,24
2014,MEX,18.5,-108.5,0,0,0,0,0,0,0,0,0
2014,MEX,19.5,-119.5,0,0,0,0,0,0,0,0,108
2014,MEX,19.5,-112.5,0,0,0,0,0,0,0,0,7
2014,MEX,19.5,-109.5,0,0,0,0,0,0,0,0,18
2014,MEX,19.5,-107.5,0,0,0,0,0,0,0,0,1
2014,MEX,20.5,-119.5,0,0,0,0,0,0,0,0,96
2014,MEX,20.5,-118.5,0,0,0,0,0,0,0,0,17
2014,MEX,20.5,-117.5,0,0,0,0,0,0,0,0,34
2014,MEX,20.5,-112.5,0,0,0,0,0,0,0,0,4
2014,MEX,20.5,-111.5,0,0,0,0,0,0,0,0,7
2014,MEX,20.5,-110.5,0,0,0,0,0,0,0,0,24
2014,MEX,20.5,-109.5,0,0,0,0,0,0,0,0,15
2014,MEX,20.5,-105.5,0,0,13,0,0,0,0,0,0
2014,MEX,21.5,-119.5,0,0,0,0,0,0,0,0,18
2014,MEX,22.5,-119.5,0,0,0,0,0,0,0,0,15
2014,MEX,22.5,-116.5,0,0,0,0,0,0,0,0,62
2014,MEX,22.5,-110.5,0,0,0,0,0,0,0,0,2
2014,MEX,22.5,-109.5,0,0,0,0,0,0,0,0,1
2014,MEX,22.5,-107.5,0,0,0,0,0,0,0,0,30
2014,MEX,22.5,-106.5,0,0,0,0,0,0,0,0,0
2014,MEX,23.5,-119.5,0,0,0,0,0,0,10,0,25
2014,MEX,23.5,-118.5,0,0,0,0,0,0,10,0,120
2014,MEX,23.5,-117.5,0,0,0,0,0,0,11,0,75
2014,MEX,23.5,-116.5,0,0,0,0,0,0,0,0,94
2014,MEX,23.5,-108.5,0,0,0,0,0,0,0,0,0
2014,MEX,23.5,-106.5,0,0,0,0,0,0,0,0,10
2014,MEX,24.5,-117.5,0,0,0,0,0,0,8,0,47
2014,MEX,24.5,-116.5,0,0,0,0,0,0,0,0,46
2014,MEX,24.5,-115.5,0,0,0,0,0,0,0,0,40
2014,MEX,25.5,-113.5,0,0,0,0,0,0,0,0,0
2014,MEX,25.5,-109.5,0,0,12,0,0,0,0,0,0
2014,NIC,2.5,-106.5,0,0,0,0,0,0,69,0,0
2014,NIC,2.5,-101.5,0,3,0,0,0,0,14,0,0
2014,NIC,2.5,-97.5,0,2,0,0,0,0,12,0,1
2014,NIC,3.5,-103.5,0,6,0,0,0,0,58,0,1
2014,NIC,3.5,-102.5,0,1,0,0,0,0,19,0,23
2014,NIC,3.5,-101.5,0,4,0,0,0,0,123,0,5
2014,NIC,3.5,-100.5,0,3,0,0,0,0,52,0,0
2014,NIC,3.5,-97.5,0,6,0,0,0,0,10,0,2
2014,NIC,4.5,-104.5,0,0,0,0,0,0,60,0,0
2014,NIC,4.5,-103.5,0,12,0,0,0,0,25,0,45
2014,NIC,4.5,-102.5,0,0,0,0,0,0,0,0,29
2014,NIC,4.5,-100.5,0,0,0,0,0,0,36,0,2
2014,NIC,4.5,-98.5,0,0,0,0,0,0,3,0,2
2014,NIC,4.5,-96.5,0,4,0,0,0,0,9,0,4
2014,NIC,4.5,-94.5,0,1,0,0,0,0,1,0,0
2014,NIC,5.5,-106.5,0,2,0,0,0,0,48,0,0
2014,NIC,5.5,-97.5,0,2,0,0,0,0,16,0,2
2014,NIC,5.5,-96.5,0,0,0,0,0,0,28,0,0
2014,NIC,5.5,-91.5,0,1,0,0,0,0,1,0,0
2014,NIC,10.5,-100.5,0,0,0,0,0,0,0,0,17
2014,NIC,10.5,-99.5,0,0,0,0,0,0,0,0,113
2014,NIC,11.5,-100.5,0,0,0,0,0,0,0,0,65
2014,NIC,11.5,-99.5,0,0,0,0,0,0,0,0,31
2014,Other,-5.5,-149.5,0,0,0,0,0,0,93,0,57
2014,Other,-5.5,-147.5,0,1,0,0,0,0,6,0,0
2014,Other,-4.5,-149.5,0,14,0,0,0,0,33,0,23
2014,Other,-4.5,-146.5,0,20,0,0,0,0,19,0,1
2014,Other,-3.5,-149.5,0,0,0,0,0,0,0,0,5
2014,Other,-3.5,-146.5,0,1,0,0,0,0,6,0,1
2014,Other,-3.5,-144.5,0,8,0,0,0,0,25,0,2
2014,Other,-3.5,-135.5,0,20,0,0,0,0,37,0,3
2014,Other,-2.5,-149.5,0,3,0,0,0,0,25,0,102
2014,Other,-2.5,-148.5,0,8,0,0,0,0,20,0,2
2014,Other,-2.5,-147.5,0,41,0,0,0,0,82,0,17
2014,Other,-2.5,-145.5,0,0,0,0,0,0,30,0,0
2014,Other,-2.5,-144.5,0,5,0,0,0,0,23,0,10
2014,Other,-2.5,-143.5,0,15,0,0,0,0,126,0,24
2014,Other,-2.5,-139.5,0,2,0,0,0,0,11,0,2
2014,Other,-2.5,-134.5,0,18,0,0,0,0,28,0,0
2014,Other,-1.5,-149.5,0,4,0,0,0,0,158,0,5
2014,Other,-1.5,-148.5,0,10,0,0,0,0,120,0,10
2014,Other,-1.5,-145.5,0,2,0,0,0,0,100,0,10
2014,Other,-1.5,-144.5,0,2,0,0,0,0,30,0,6
2014,Other,-1.5,-131.5,0,22,0,0,0,0,40,0,5
2014,Other,1.5,-144.5,0,14,0,0,0,0,18,0,4
2014,Other,2.5,-149.5,0,10,0,0,0,0,10,0,0
2014,Other,2.5,-144.5,0,26,0,0,0,0,18,0,2
2014,Other,2.5,-140.5,0,6,0,0,0,0,5,0,8
2014,Other,3.5,-139.5,0,12,0,0,0,0,6,0,5
2014,Other,5.5,-147.5,0,93,0,0,0,0,122,0,11
2014,Other,5.5,-83.5,0,0,0,0,0,0,0,0,60
2014,PAN,-7.5,-101.5,0,19,0,0,0,0,16,0,0
2014,PAN,-5.5,-103.5,0,40,0,0,0,0,10,0,0
2014,PAN,-5.5,-102.5,0,70,0,0,0,0,35,0,0
2014,PAN,-4.5,-138.5,0,9,0,0,0,0,11,0,0
2014,PAN,-4.5,-136.5,0,1,0,0,0,0,8,0,6
2014,PAN,-4.5,-108.5,0,8,0,0,0,0,55,0,7
2014,PAN,-4.5,-106.5,0,3,0,0,0,0,190,0,38
2014,PAN,-3.5,-146.5,0,36,0,0,0,0,31,0,16
2014,PAN,-3.5,-142.5,0,0,0,0,0,0,17,0,11
2014,PAN,-3.5,-109.5,0,2,0,0,0,0,3,0,10
2014,PAN,-3.5,-108.5,0,3,0,0,0,0,0,0,5
2014,PAN,-2.5,-133.5,0,27,0,0,0,0,12,0,9
2014,PAN,-2.5,-129.5,0,0,0,0,0,0,5,0,2
2014,PAN,-1.5,-140.5,0,0,0,0,0,0,70,0,29
2014,PAN,-1.5,-100.5,0,0,0,0,0,0,38,0,9
2014,PAN,-1.5,-96.5,0,0,0,0,0,0,0,0,0
2014,PAN,-0.5,-120.5,0,10,0,0,0,0,15,0,20
2014,PAN,-0.5,-99.5,0,0,0,0,0,0,63,0,7
2014,PAN,-0.5,-95.5,0,14,0,0,0,0,265,0,25
2014,PAN,-0.5,-85.5,0,0,0,0,0,0,4,0,3
2014,PAN,0.5,-101.5,0,2,0,0,0,0,23,0,2
2014,PAN,0.5,-99.5,0,0,0,0,0,0,57,0,8
2014,PAN,0.5,-98.5,0,24,0,0,0,0,356,0,14
2014,PAN,0.5,-97.5,0,0,0,0,0,0,25,0,0
2014,PAN,0.5,-96.5,0,10,0,0,0,0,210,0,0
2014,PAN,0.5,-95.5,0,20,0,0,0,0,73,0,0
2014,PAN,1.5,-103.5,0,2,0,0,0,0,13,0,0
2014,PAN,1.5,-98.5,0,0,0,0,0,0,25,0,1
2014,PAN,1.5,-80.5,0,0,0,0,0,0,23,0,7
2014,PAN,2.5,-106.5,0,0,0,0,0,0,5,0,0
2014,PAN,2.5,-105.5,0,0,0,0,0,0,31,0,1
2014,PAN,2.5,-104.5,0,1,0,0,0,0,1,0,1
2014,PAN,2.5,-98.5,0,0,0,0,0,0,15,0,1
2014,PAN,2.5,-97.5,0,0,0,0,0,0,17,0,3
2014,PAN,2.5,-96.5,0,0,0,0,0,0,0,0,15
2014,PAN,2.5,-95.5,0,0,0,0,0,0,55,0,2
2014,PAN,2.5,-94.5,0,0,0,0,0,0,9,0,0
2014,PAN,2.5,-93.5,0,0,0,0,0,0,19,0,0
2014,PAN,2.5,-91.5,0,0,0,0,0,0,20,0,13
2014,PAN,2.5,-84.5,0,0,0,0,0,0,23,0,4
2014,PAN,2.5,-79.5,0,0,0,0,0,0,20,0,6
2014,PAN,3.5,-117.5,0,6,0,0,0,0,8,0,1
2014,PAN,3.5,-116.5,0,4,0,0,0,0,18,0,0
2014,PAN,3.5,-104.5,0,0,0,0,0,0,7,0,0
2014,PAN,3.5,-100.5,0,0,0,0,0,0,66,0,2
2014,PAN,3.5,-99.5,0,0,0,0,0,0,16,0,4
2014,PAN,3.5,-97.5,0,0,0,0,0,0,19,0,0
2014,PAN,3.5,-96.5,0,0,0,0,0,0,30,0,2
2014,PAN,3.5,-95.5,0,0,0,0,0,0,18,0,2
2014,PAN,4.5,-103.5,0,12,0,0,0,0,56,0,7
2014,PAN,4.5,-100.5,0,6,0,0,0,0,20,0,3
2014,PAN,4.5,-99.5,0,2,0,0,0,0,6,0,2
2014,PAN,4.5,-96.5,0,8,0,0,0,0,17,0,0
2014,PAN,4.5,-93.5,0,0,0,0,0,0,50,0,0
2014,PAN,5.5,-111.5,0,5,0,0,0,0,55,0,12
2014,PAN,5.5,-96.5,0,2,0,0,0,0,16,0,2
2014,PAN,5.5,-95.5,0,0,0,0,0,0,0,0,25
2014,PAN,5.5,-92.5,0,0,0,0,0,0,12,0,3
2014,PAN,5.5,-91.5,0,0,0,0,0,0,50,0,6
2014,PAN,5.5,-88.5,0,0,0,0,0,0,0,0,29
2014,PAN,6.5,-90.5,0,0,0,0,0,0,0,0,18
2014,PAN,6.5,-87.5,0,0,0,0,0,0,0,0,38
2014,PAN,7.5,-93.5,0,0,0,0,0,0,0,0,4
2014,PAN,7.5,-91.5,0,0,0,0,0,0,0,0,3
2014,PAN,7.5,-87.5,0,0,0,0,0,0,20,0,157
2014,PAN,8.5,-96.5,0,0,0,0,0,0,0,0,2
2014,PAN,8.5,-89.5,0,0,0,0,0,0,0,0,10
2014,PAN,8.5,-87.5,0,0,0,0,0,0,0,0,5
2014,PAN,10.5,-115.5,0,0,0,0,0,0,0,0,1
2014,PAN,10.5,-99.5,0,0,0,0,0,0,0,0,10
2014,PAN,10.5,-98.5,0,0,0,0,0,0,0,0,5
2014,PAN,10.5,-86.5,0,0,0,0,0,0,0,0,0
2014,PAN,11.5,-99.5,0,0,0,0,0,0,0,0,0
2014,VEN,-5.5,-107.5,0,0,0,0,0,0,35,0,0
2014,VEN,-4.5,-107.5,0,5,0,0,0,0,40,0,5
2014,VEN,-4.5,-106.5,0,0,0,0,0,0,31,0,25
2014,VEN,-4.5,-104.5,0,95,0,0,0,0,46,0,73
2014,VEN,-3.5,-102.5,0,0,0,0,0,0,18,0,0
2014,VEN,-2.5,-94.5,0,0,0,0,0,0,20,0,0
2014,VEN,-1.5,-98.5,0,0,0,0,0,0,225,0,0
2014,VEN,-0.5,-100.5,0,0,0,0,0,0,93,0,17
2014,VEN,-0.5,-98.5,0,0,0,0,0,0,35,0,0
2014,VEN,-0.5,-96.5,0,0,0,0,0,0,23,0,0
2014,VEN,-0.5,-95.5,0,10,0,0,0,0,145,0,5
2014,VEN,0.5,-99.5,0,0,0,0,0,0,94,0,6
2014,VEN,0.5,-87.5,0,0,0,0,0,0,4,0,4
2014,VEN,0.5,-86.5,0,0,0,0,0,0,0,0,42
2014,VEN,0.5,-85.5,0,0,0,0,0,0,0,0,4
2014,VEN,1.5,-88.5,0,0,0,0,0,0,0,0,10
2014,VEN,1.5,-85.5,0,0,0,0,0,0,0,0,29
2014,VEN,1.5,-84.5,0,0,0,0,0,0,0,0,2
2014,VEN,2.5,-105.5,0,0,0,0,0,0,6,0,3
2014,VEN,2.5,-102.5,0,3,0,0,0,0,50,0,27
2014,VEN,2.5,-101.5,0,0,0,0,0,0,36,0,9
2014,VEN,2.5,-100.5,0,2,0,0,0,0,73,0,11
2014,VEN,2.5,-92.5,0,0,0,0,0,0,0,0,10
2014,VEN,3.5,-102.5,0,5,0,0,0,0,29,0,15
2014,VEN,3.5,-101.5,0,0,0,0,0,0,93,0,7
2014,VEN,3.5,-100.5,0,2,0,0,0,0,87,0,53
2014,VEN,3.5,-99.5,0,0,0,0,0,0,15,0,20
2014,VEN,3.5,-95.5,0,0,0,0,0,0,0,0,10
2014,VEN,4.5,-104.5,0,0,0,0,0,0,117,0,45
2014,VEN,4.5,-103.5,0,0,0,0,0,0,13,0,10
2014,VEN,4.5,-101.5,0,2,0,0,0,0,4,0,1
2014,VEN,4.5,-100.5,0,9,0,0,0,0,141,0,26
2014,VEN,4.5,-99.5,0,0,0,0,0,0,44,0,3
2014,VEN,4.5,-97.5,0,0,0,0,0,0,26,0,12
2014,VEN,4.5,-95.5,0,0,0,0,0,0,48,0,8
2014,VEN,4.5,-94.5,0,0,0,0,0,0,0,0,31
2014,VEN,4.5,-93.5,0,0,0,0,0,0,2,0,9
2014,VEN,5.5,-99.5,0,6,0,0,0,0,76,0,13
2014,VEN,5.5,-97.5,0,1,0,0,0,0,3,0,1
2014,VEN,5.5,-95.5,0,0,0,0,0,0,2,0,1
2014,VEN,5.5,-85.5,0,0,0,0,0,0,0,0,40
2014,VEN,6.5,-92.5,0,0,0,0,0,0,0,0,2
2014,VEN,6.5,-91.5,0,0,0,0,0,0,0,0,10
2014,VEN,6.5,-90.5,0,0,0,0,0,0,0,0,30
2014,VEN,6.5,-89.5,0,0,0,0,0,0,0,0,43
2014,VEN,6.5,-88.5,0,0,0,0,0,0,55,0,50
2014,VEN,6.5,-87.5,0,0,0,0,0,0,0,0,20
2014,VEN,6.5,-86.5,0,0,0,0,0,0,0,0,4
2014,VEN,7.5,-102.5,0,0,0,0,0,0,3,0,2
2014,VEN,7.5,-89.5,0,0,0,0,0,0,0,0,15
2014,VEN,7.5,-88.5,0,0,0,0,0,0,47,0,80
2014,VEN,7.5,-87.5,0,0,0,0,0,0,0,0,10
2014,VEN,7.5,-86.5,0,0,0,0,0,0,0,0,11
2014,VEN,7.5,-83.5,0,0,0,0,0,0,0,0,4
2014,VEN,8.5,-98.5,0,0,0,0,0,0,0,0,0
2014,VEN,8.5,-89.5,0,0,0,0,0,0,0,0,2
2014,VEN,8.5,-88.5,0,0,0,0,0,0,0,0,12
2014,VEN,8.5,-87.5,0,0,0,0,0,0,0,0,102
2014,VEN,8.5,-86.5,0,0,0,0,0,0,0,0,40
2014,VEN,9.5,-91.5,0,0,0,0,0,0,0,0,6
2014,VEN,11.5,-100.5,0,0,0,0,0,0,0,0,64
2014,VEN,11.5,-99.5,0,0,0,0,0,0,0,0,51
2014,VEN,12.5,-99.5,0,0,0,0,0,0,0,0,15
2014,COL,-4.5,-103.5,0,0,0,0,0,0,0,0,25
2014,COL,-4.5,-102.5,0,16,0,0,0,0,130,0,40
2014,COL,-4.5,-101.5,0,0,0,0,0,0,0,0,120
2014,COL,-3.5,-113.5,0,0,0,0,0,0,7,0,0
2014,COL,-3.5,-111.5,0,0,0,0,0,0,0,0,53
2014,COL,-3.5,-110.5,0,0,0,0,0,0,0,0,35
2014,COL,-3.5,-106.5,0,0,0,0,0,0,0,0,20
2014,COL,-3.5,-105.5,0,0,0,0,0,0,25,0,101
2014,COL,-3.5,-104.5,0,0,0,0,0,0,101,0,284
2014,COL,-3.5,-103.5,0,0,0,0,0,0,0,0,115
2014,COL,-3.5,-100.5,0,0,0,0,0,0,8,0,45
2014,COL,-2.5,-126.5,0,0,0,0,0,0,5,0,19
2014,COL,-2.5,-122.5,0,0,0,0,0,0,0,0,5
2014,COL,-2.5,-121.5,0,0,0,0,0,0,0,0,81
2014,COL,-2.5,-120.5,0,0,0,0,0,0,0,0,30
2014,COL,-2.5,-117.5,0,0,0,0,0,0,0,0,13
2014,COL,-2.5,-112.5,0,0,0,0,0,0,10,0,100
2014,COL,-2.5,-110.5,0,5,0,0,0,0,15,0,15
2014,COL,-2.5,-104.5,0,0,0,0,0,0,0,0,10
2014,COL,-1.5,-123.5,0,0,0,0,0,0,0,0,13
2014,COL,-1.5,-122.5,0,0,0,0,0,0,0,0,30
2014,COL,-1.5,-121.5,0,0,0,0,0,0,0,0,79
2014,COL,-1.5,-120.5,0,0,0,0,0,0,0,0,6
2014,COL,-1.5,-111.5,0,40,0,0,0,0,70,0,10
2014,COL,0.5,-85.5,0,0,0,0,0,0,7,0,13
2014,COL,0.5,-84.5,0,0,0,0,0,0,30,0,21
2014,COL,1.5,-93.5,0,0,0,0,0,0,40,0,0
2014,COL,1.5,-92.5,0,0,0,0,0,0,0,0,15
2014,COL,1.5,-89.5,0,0,0,0,0,0,70,0,110
2014,COL,1.5,-86.5,0,0,0,0,0,0,0,0,6
2014,COL,2.5,-127.5,0,0,0,0,0,0,0,0,10
2014,COL,2.5,-126.5,0,0,0,0,0,0,0,0,15
2014,COL,2.5,-125.5,0,12,0,0,0,0,8,0,13
2014,COL,2.5,-124.5,0,18,0,0,0,0,17,0,40
2014,COL,2.5,-123.5,0,0,0,0,0,0,0,0,10
2014,COL,2.5,-116.5,0,0,0,0,0,0,0,0,25
2014,COL,2.5,-114.5,0,0,0,0,0,0,0,0,20
2014,COL,2.5,-111.5,0,0,0,0,0,0,0,0,28
2014,COL,2.5,-95.5,0,0,0,0,0,0,25,0,0
2014,COL,2.5,-93.5,0,0,0,0,0,0,30,0,2
2014,COL,2.5,-92.5,0,0,0,0,0,0,50,0,10
2014,COL,2.5,-91.5,0,0,0,0,0,0,100,0,0
2014,COL,2.5,-90.5,0,0,0,0,0,0,20,0,20
2014,COL,2.5,-89.5,0,0,0,0,0,0,0,0,0
2014,COL,2.5,-88.5,0,0,0,0,0,0,8,0,0
2014,COL,2.5,-85.5,0,0,0,0,0,0,132,0,0
2014,COL,2.5,-81.5,0,0,0,0,0,0,6,0,6
2014,COL,2.5,-80.5,0,0,0,0,0,0,0,0,1
2014,COL,3.5,-126.5,0,0,0,0,0,0,0,0,15
2014,COL,3.5,-116.5,0,0,0,0,0,0,8,0,2
2014,COL,3.5,-115.5,0,0,0,0,0,0,0,0,26
2014,COL,3.5,-114.5,0,0,0,0,0,0,0,0,21
2014,COL,3.5,-113.5,0,0,0,0,0,0,5,0,158
2014,COL,3.5,-112.5,0,0,0,0,0,0,2,0,35
2014,COL,3.5,-111.5,0,0,0,0,0,0,15,0,12
2014,COL,3.5,-110.5,0,0,0,0,0,0,5,0,15
2014,COL,3.5,-92.5,0,0,0,0,0,0,5,0,0
2014,COL,3.5,-91.5,0,0,0,0,0,0,83,0,0
2014,COL,3.5,-90.5,0,0,0,0,0,0,50,0,0
2014,COL,3.5,-84.5,0,0,0,0,0,0,24,0,0
2014,COL,4.5,-118.5,0,0,0,0,0,0,0,0,15
2014,COL,4.5,-117.5,0,0,0,0,0,0,0,0,2
2014,COL,4.5,-116.5,0,0,0,0,0,0,0,0,14
2014,COL,4.5,-115.5,0,0,0,0,0,0,0,0,78
2014,COL,4.5,-114.5,0,0,0,0,0,0,0,0,30
2014,COL,4.5,-113.5,0,0,0,0,0,0,5,0,92
2014,COL,4.5,-112.5,0,0,0,0,0,0,15,0,44
2014,COL,4.5,-111.5,0,15,0,0,0,0,20,0,52
2014,COL,4.5,-110.5,0,117,0,0,0,0,33,0,37
2014,COL,4.5,-108.5,0,0,0,0,0,0,20,0,0
2014,COL,4.5,-107.5,0,0,0,0,0,0,1,0,24
2014,COL,4.5,-106.5,0,10,0,0,0,0,84,0,19
2014,COL,4.5,-105.5,0,0,0,0,0,0,146,0,11
2014,COL,4.5,-104.5,0,1,0,0,0,0,123,0,10
2014,COL,4.5,-103.5,0,0,0,0,0,0,0,0,9
2014,COL,4.5,-101.5,0,0,0,0,0,0,28,0,0
2014,COL,4.5,-100.5,0,0,0,0,0,0,4,0,5
2014,COL,4.5,-94.5,0,0,0,0,0,0,44,0,0
2014,COL,4.5,-92.5,0,0,0,0,0,0,20,0,0
2014,COL,4.5,-91.5,0,0,0,0,0,0,35,0,0
2014,COL,4.5,-90.5,0,0,0,0,0,0,0,0,0
2014,COL,4.5,-81.5,0,0,0,0,0,0,3,0,2
2014,COL,5.5,-122.5,0,0,0,0,0,0,28,0,7
2014,COL,5.5,-115.5,0,0,0,0,0,0,0,0,10
