Year,Flag,Lat,Lon,BIL,BLM,BUM,MLS,SFA,SSP,SWO
2016,USA,4.5,-125.5,2,0,0,0,0,0,0
2016,USA,4.5,-124.5,0,0,0,0,0,0,0
2016,USA,4.5,-119.5,1,0,0,0,0,0,0
2016,USA,4.5,-106.5,0,0,0,0,0,0,0
2016,USA,5.5,-140.5,0,0,0,0,0,0,0
2016,USA,5.5,-134.5,0,0,0,0,0,0,0
2016,USA,5.5,-128.5,0,0,0,2,0,0,0
2016,USA,5.5,-127.5,1,0,0,0,0,0,0
2016,USA,5.5,-126.5,1,0,0,0,0,0,0
2016,USA,5.5,-125.5,0,2,0,0,0,0,0
2016,USA,5.5,-119.5,0,0,0,0,0,0,0
2016,USA,5.5,-118.5,0,0,0,0,0,0,0
2016,USA,5.5,-114.5,5,0,0,0,0,0,0
2016,USA,5.5,-113.5,0,0,0,0,0,0,0
2016,USA,6.5,-130.5,0,0,0,0,0,0,0
2016,USA,6.5,-128.5,0,0,0,0,0,0,0
2016,USA,6.5,-127.5,0,0,0,0,0,0,0
2016,USA,6.5,-126.5,1,0,0,0,0,0,0
2016,USA,6.5,-125.5,0,0,0,0,0,0,0
2016,USA,6.5,-123.5,1,4,0,0,0,0,0
2016,USA,6.5,-121.5,0,0,0,0,0,0,0
2016,USA,6.5,-120.5,0,0,0,0,0,0,0
2016,USA,6.5,-117.5,0,0,0,0,0,0,0
2016,USA,6.5,-114.5,2,0,0,0,0,0,0
2016,USA,6.5,-113.5,0,0,0,0,0,0,0
2016,USA,6.5,-109.5,0,0,0,0,0,0,0
2016,USA,6.5,-107.5,0,0,0,0,0,0,0
2016,USA,7.5,-128.5,0,0,0,0,0,0,0
2016,USA,8.5,-126.5,2,0,0,0,0,0,0
2016,USA,8.5,-124.5,0,1,0,0,0,0,0
2016,VEN,3.5,-128.5,0,0,0,0,0,0,0
2016,VEN,3.5,-125.5,0,0,0,0,0,0,0
2016,VEN,4.5,-127.5,1,0,0,0,0,0,0
2016,VEN,4.5,-126.5,0,0,0,0,0,0,0
2016,VEN,4.5,-125.5,0,0,0,0,0,0,0
2016,VEN,4.5,-122.5,0,0,0,0,0,0,0
2016,VEN,4.5,-121.5,0,0,0,0,0,0,0
2016,VEN,4.5,-120.5,0,0,0,0,0,0,0
2016,VEN,4.5,-119.5,0,0,0,0,0,0,0
2016,VEN,4.5,-118.5,0,0,1,0,0,0,0
2016,VEN,4.5,-82.5,0,0,0,0,0,0,0
2016,VEN,5.5,-126.5,0,0,0,0,0,0,0
2016,VEN,5.5,-125.5,2,0,0,0,0,0,0
2016,VEN,5.5,-124.5,3,0,0,0,0,0,0
2016,VEN,5.5,-123.5,0,0,0,0,0,0,0
2016,VEN,5.5,-122.5,0,0,0,0,0,0,0
2016,VEN,5.5,-121.5,0,0,0,0,0,0,0
2016,VEN,5.5,-120.5,0,0,0,0,0,0,0
2016,VEN,5.5,-119.5,1,0,0,0,0,0,0
2016,VEN,5.5,-118.5,2,0,0,0,0,0,0
2016,VEN,5.5,-107.5,2,0,0,0,0,0,0
2016,VEN,5.5,-84.5,0,0,0,0,0,0,0
2016,VEN,5.5,-83.5,2,0,0,0,1,0,0
2016,VEN,5.5,-82.5,3,0,0,0,0,0,0
2016,VEN,5.5,-81.5,0,0,0,0,0,0,0
2016,VEN,6.5,-126.5,1,0,0,0,0,0,0
2016,VEN,6.5,-125.5,1,0,0,0,0,0,0
2016,VEN,6.5,-124.5,4,0,0,0,0,0,0
2016,VEN,6.5,-121.5,0,0,0,0,0,0,0
2016,VEN,6.5,-120.5,0,0,0,0,0,0,0
2016,VEN,6.5,-117.5,1,0,0,0,0,0,0
2016,VEN,6.5,-116.5,1,0,0,0,0,0,0
2016,VEN,6.5,-83.5,10,0,0,0,14,0,0
2016,VEN,6.5,-82.5,1,0,1,0,0,0,0
2016,VEN,7.5,-126.5,0,0,0,0,0,0,0
2016,VEN,7.5,-125.5,0,0,0,0,0,0,0
2016,VEN,7.5,-124.5,1,0,0,0,0,0,0
2016,VEN,7.5,-89.5,0,0,0,0,0,0,0
2016,VEN,7.5,-88.5,0,0,0,0,25,0,0
2016,VEN,7.5,-87.5,0,0,0,0,0,0,0
2016,VEN,7.5,-86.5,0,0,0,0,0,0,0
2016,VEN,7.5,-85.5,3,0,0,0,0,0,0
2016,VEN,7.5,-84.5,2,0,0,0,0,0,0
2016,VEN,7.5,-83.5,18,0,0,0,0,0,0
2016,VEN,8.5,-89.5,0,0,0,0,0,0,0
2016,VEN,8.5,-88.5,0,0,0,1,0,0,0
2016,VEN,8.5,-87.5,6,0,0,0,45,0,0
2016,VEN,8.5,-86.5,14,0,0,0,0,0,0
2016,VEN,9.5,-89.5,0,0,0,0,0,0,0
2016,COL,-5.5,-136.5,0,0,0,0,0,0,0
2016,COL,-4.5,-136.5,0,0,0,0,0,0,0
2016,COL,-4.5,-135.5,0,0,0,0,0,0,0
2016,COL,0.5,-84.5,0,0,0,0,0,0,0
2016,COL,0.5,-83.5,0,0,0,0,0,0,0
2016,COL,1.5,-128.5,0,0,0,0,0,0,0
2016,COL,1.5,-83.5,0,0,1,0,0,0,0
2016,COL,2.5,-128.5,0,0,0,0,0,0,0
2016,COL,2.5,-126.5,0,0,0,0,0,0,0
2016,COL,2.5,-124.5,0,0,0,0,0,0,0
2016,COL,2.5,-121.5,0,0,2,0,0,0,0
2016,COL,2.5,-120.5,0,0,0,0,0,0,0
2016,COL,2.5,-119.5,0,0,0,0,0,0,0
2016,COL,2.5,-113.5,0,0,0,0,0,0,0
2016,COL,2.5,-111.5,0,0,0,0,0,0,0
2016,COL,2.5,-109.5,0,0,0,0,0,0,0
2016,COL,3.5,-125.5,0,0,2,0,0,0,0
2016,COL,3.5,-124.5,0,0,0,0,0,0,0
2016,COL,3.5,-120.5,0,0,0,0,0,0,0
2016,COL,3.5,-119.5,0,1,0,0,0,0,0
2016,COL,3.5,-118.5,0,0,0,0,0,0,0
2016,COL,3.5,-117.5,2,0,0,0,0,0,0
2016,COL,3.5,-112.5,0,0,0,0,0,0,0
2016,COL,3.5,-111.5,0,0,0,0,0,0,0
2016,COL,3.5,-109.5,0,1,0,0,0,0,0
2016,COL,3.5,-108.5,0,0,0,0,0,0,0
2016,COL,3.5,-106.5,0,0,2,0,0,0,0
2016,COL,4.5,-129.5,0,0,0,0,0,0,0
2016,COL,4.5,-125.5,0,0,0,0,0,0,0
2016,COL,4.5,-118.5,0,0,0,0,0,0,0
2016,COL,4.5,-117.5,0,0,0,0,0,0,0
2016,COL,4.5,-116.5,0,0,0,0,0,0,0
2016,COL,4.5,-113.5,0,0,0,0,0,0,0
2016,COL,4.5,-112.5,0,0,1,0,0,0,0
2016,COL,4.5,-111.5,0,0,0,0,0,0,0
2016,COL,4.5,-109.5,0,0,0,0,0,0,0
2016,COL,4.5,-108.5,0,0,0,0,0,0,0
2016,COL,4.5,-107.5,0,0,0,0,0,0,0
2016,COL,4.5,-106.5,0,0,0,0,0,0,0
2016,COL,4.5,-105.5,0,0,0,0,0,0,0
2016,COL,4.5,-104.5,0,0,0,0,0,0,0
2016,COL,4.5,-96.5,0,2,0,0,0,0,0
2016,COL,5.5,-130.5,0,0,0,0,0,0,0
2016,COL,5.5,-127.5,1,0,0,0,0,0,0
2016,COL,5.5,-126.5,0,0,0,0,0,0,0
2016,COL,5.5,-123.5,0,0,0,0,0,0,0
2016,COL,5.5,-121.5,0,0,0,0,0,0,0
2016,COL,5.5,-120.5,0,0,0,0,0,0,0
2016,COL,5.5,-117.5,0,0,0,0,0,0,0
2016,COL,5.5,-114.5,0,0,0,0,0,0,0
2016,COL,5.5,-107.5,0,0,0,0,0,0,0
2016,COL,5.5,-106.5,0,0,0,0,0,0,0
2016,COL,5.5,-105.5,0,0,0,0,0,0,0
2016,COL,5.5,-102.5,0,0,0,0,0,0,0
2016,COL,5.5,-101.5,0,0,0,0,0,0,0
2016,COL,5.5,-97.5,0,0,0,0,0,0,0
2016,COL,5.5,-96.5,0,0,1,0,0,0,0
2016,COL,6.5,-128.5,0,0,0,0,0,0,0
2016,COL,6.5,-117.5,0,0,0,0,0,0,0
2016,COL,6.5,-116.5,0,0,0,0,0,0,0
2016,COL,6.5,-115.5,0,0,0,0,0,0,0
2016,COL,6.5,-111.5,0,0,0,0,0,0,0
2016,COL,6.5,-110.5,0,0,0,0,0,0,0
2016,COL,6.5,-109.5,0,0,0,0,0,0,0
2016,COL,6.5,-106.5,0,0,0,0,0,0,0
2016,COL,6.5,-105.5,0,0,0,0,0,0,0
2016,COL,7.5,-116.5,0,0,0,0,0,0,0
2016,COL,7.5,-109.5,0,0,0,0,0,0,0
2016,ECU,-15.5,-91.5,0,0,0,0,0,0,0
2016,ECU,-14.5,-102.5,0,0,0,0,0,0,0
2016,ECU,-14.5,-91.5,0,0,1,0,0,0,0
2016,ECU,-13.5,-105.5,0,0,0,0,0,0,0
2016,ECU,-13.5,-104.5,0,0,0,0,0,0,0
2016,ECU,-13.5,-102.5,0,0,0,0,0,0,0
2016,ECU,-13.5,-91.5,0,0,0,0,0,0,0
2016,ECU,-13.5,-89.5,0,0,0,0,0,0,0
2016,ECU,-13.5,-88.5,0,0,0,0,0,0,0
2016,ECU,-12.5,-110.5,0,0,0,0,0,0,0
2016,ECU,-12.5,-106.5,0,0,0,0,0,0,0
2016,ECU,-12.5,-104.5,0,0,0,0,0,0,0
2016,ECU,-12.5,-97.5,0,0,0,0,0,0,0
2016,ECU,-12.5,-96.5,0,0,0,0,0,0,0
2016,ECU,-12.5,-92.5,0,0,0,0,0,0,0
2016,ECU,-12.5,-89.5,0,0,0,0,0,0,0
2016,ECU,-11.5,-133.5,0,0,1,0,0,0,0
2016,ECU,-11.5,-116.5,0,0,0,0,0,0,0
2016,ECU,-11.5,-110.5,0,0,0,0,0,0,0
2016,ECU,-11.5,-109.5,0,0,0,0,0,0,0
2016,ECU,-11.5,-108.5,0,0,1,0,0,0,0
2016,ECU,-11.5,-106.5,0,0,0,0,0,0,0
2016,ECU,-11.5,-102.5,0,0,0,0,0,0,0
2016,ECU,-11.5,-101.5,0,0,0,0,0,0,0
2016,ECU,-11.5,-100.5,0,0,0,0,0,0,0
2016,ECU,-11.5,-98.5,0,0,0,0,0,0,0
2016,ECU,-11.5,-97.5,0,0,0,0,0,0,0
2016,ECU,-11.5,-92.5,0,0,1,0,0,0,0
2016,ECU,-11.5,-91.5,0,0,0,0,0,0,0
2016,ECU,-10.5,-123.5,0,0,0,0,0,0,0
2016,ECU,-10.5,-112.5,0,0,2,0,0,0,0
2016,ECU,-10.5,-111.5,0,0,0,0,0,0,0
2016,ECU,-10.5,-109.5,0,0,0,0,0,0,0
2016,ECU,-10.5,-108.5,0,0,0,0,0,0,0
2016,ECU,-10.5,-106.5,0,0,2,0,0,0,0
2016,ECU,-10.5,-105.5,0,0,0,0,0,0,0
2016,ECU,-10.5,-104.5,0,0,0,0,0,0,0
2016,ECU,-10.5,-103.5,0,0,0,0,0,0,0
2016,ECU,-10.5,-101.5,0,0,0,0,0,0,0
2016,ECU,-10.5,-91.5,0,0,0,0,0,0,0
2016,ECU,-10.5,-89.5,0,0,0,0,0,0,0
2016,ECU,-10.5,-86.5,0,0,0,0,0,0,0
2016,ECU,-9.5,-129.5,0,0,0,0,0,0,0
2016,ECU,-9.5,-124.5,0,0,0,0,0,0,0
2016,ECU,-9.5,-123.5,0,0,0,0,0,0,0
2016,ECU,-9.5,-115.5,0,0,1,0,0,0,0
2016,ECU,-9.5,-110.5,0,0,0,0,0,0,0
2016,ECU,-9.5,-109.5,0,0,0,0,0,0,0
2016,ECU,-9.5,-107.5,0,0,0,0,0,0,0
2016,ECU,-9.5,-106.5,0,0,0,0,0,0,0
2016,ECU,-9.5,-105.5,0,0,0,0,0,0,0
2016,ECU,-9.5,-104.5,0,0,0,0,0,0,0
2016,ECU,-9.5,-103.5,0,0,2,0,0,0,0
2016,ECU,-9.5,-101.5,0,0,0,0,0,0,0
2016,ECU,-9.5,-100.5,0,0,0,0,0,0,0
2016,ECU,-9.5,-94.5,0,0,0,0,0,0,0
2016,ECU,-9.5,-92.5,0,0,0,0,0,0,0
2016,ECU,-8.5,-146.5,0,0,1,0,0,0,0
2016,ECU,-8.5,-144.5,0,0,0,0,0,0,0
2016,ECU,-8.5,-131.5,0,0,0,0,0,0,0
2016,ECU,-8.5,-127.5,0,0,0,0,0,0,0
2016,ECU,-8.5,-125.5,0,0,0,0,0,0,0
2016,ECU,-8.5,-122.5,0,0,0,0,0,0,0
2016,ECU,-8.5,-120.5,0,0,0,0,0,0,0
2016,ECU,-8.5,-116.5,0,0,0,0,0,0,0
2016,ECU,-8.5,-113.5,0,0,0,0,0,0,0
2016,ECU,-8.5,-112.5,0,0,0,0,0,0,0
2016,ECU,-8.5,-108.5,0,0,0,0,0,0,0
2016,ECU,-8.5,-107.5,0,0,1,0,0,0,0
2016,ECU,-8.5,-106.5,0,0,0,0,0,0,0
2016,ECU,-8.5,-105.5,0,0,0,0,0,0,0
2016,ECU,-8.5,-104.5,0,0,0,0,0,0,0
2016,ECU,-8.5,-103.5,0,0,0,0,0,0,0
2016,ECU,-8.5,-85.5,0,0,0,0,0,0,0
2016,ECU,-7.5,-147.5,0,0,2,0,0,0,0
2016,ECU,-7.5,-146.5,0,0,0,0,0,0,0
2016,ECU,-7.5,-145.5,0,0,0,0,0,0,0
2016,ECU,-7.5,-134.5,0,0,0,0,0,0,0
2016,ECU,-7.5,-133.5,0,0,0,0,0,0,0
2016,ECU,-7.5,-129.5,0,0,0,0,0,0,0
2016,ECU,-7.5,-128.5,0,0,0,0,0,0,0
2016,ECU,-7.5,-127.5,0,0,0,0,0,0,0
2016,ECU,-7.5,-126.5,0,0,0,0,0,0,0
2016,ECU,-7.5,-124.5,0,0,0,0,0,0,0
2016,ECU,-7.5,-120.5,0,0,0,0,0,0,0
2016,ECU,-7.5,-118.5,0,0,0,0,0,0,0
2016,ECU,-7.5,-113.5,0,0,2,0,0,0,0
2016,ECU,-7.5,-111.5,0,0,0,0,0,0,0
2016,ECU,-7.5,-107.5,0,0,0,0,0,0,0
2016,ECU,-7.5,-106.5,0,0,0,0,0,0,0
2016,ECU,-7.5,-105.5,0,0,0,0,0,0,0
2016,ECU,-7.5,-104.5,0,0,0,0,0,0,0
2016,ECU,-6.5,-148.5,2,0,0,0,0,0,0
2016,ECU,-6.5,-145.5,0,0,0,0,0,0,0
2016,ECU,-6.5,-144.5,0,0,0,0,0,0,0
2016,ECU,-6.5,-136.5,0,0,0,0,0,0,0
2016,ECU,-6.5,-135.5,0,0,1,0,0,0,0
2016,ECU,-6.5,-133.5,0,0,2,0,0,0,0
2016,ECU,-6.5,-130.5,0,0,0,0,0,0,0
2016,ECU,-6.5,-128.5,0,0,0,0,0,0,0
2016,ECU,-6.5,-127.5,0,0,0,0,0,0,0
2016,ECU,-6.5,-126.5,0,0,0,0,0,0,0
2016,ECU,-6.5,-125.5,0,0,0,0,0,0,0
2016,ECU,-6.5,-124.5,0,0,0,0,0,0,0
2016,ECU,-6.5,-112.5,0,0,0,0,0,0,0
2016,ECU,-6.5,-111.5,1,0,0,0,0,0,0
2016,ECU,-6.5,-105.5,0,0,0,0,0,0,0
2016,ECU,-6.5,-97.5,0,0,0,0,0,0,0
2016,ECU,-5.5,-149.5,0,0,0,0,0,0,0
2016,ECU,-5.5,-144.5,0,0,0,0,0,0,0
2016,ECU,-5.5,-136.5,0,0,0,0,0,0,0
2016,ECU,-5.5,-135.5,0,0,1,0,0,0,0
2016,ECU,-5.5,-133.5,0,0,4,0,0,0,0
2016,ECU,-5.5,-132.5,0,0,1,0,0,0,0
2016,ECU,-5.5,-131.5,0,0,0,0,0,0,0
2016,ECU,-5.5,-130.5,2,0,0,0,0,0,0
2016,ECU,-5.5,-111.5,0,0,0,0,0,0,0
2016,ECU,-5.5,-108.5,0,0,0,0,0,0,0
2016,ECU,-5.5,-103.5,0,0,0,0,0,0,0
2016,ECU,-5.5,-101.5,0,0,0,0,0,0,0
2016,ECU,-5.5,-97.5,0,0,0,0,0,0,0
2016,ECU,-4.5,-149.5,0,0,0,0,0,0,0
2016,ECU,-4.5,-148.5,1,0,0,0,0,0,0
2016,ECU,-4.5,-146.5,0,0,0,0,0,0,0
2016,ECU,-4.5,-142.5,0,0,0,0,0,0,0
2016,ECU,-4.5,-141.5,0,0,0,0,0,0,0
2016,ECU,-4.5,-139.5,0,0,0,0,0,0,0
2016,ECU,-4.5,-137.5,0,0,1,0,0,0,0
2016,ECU,-4.5,-135.5,0,0,1,0,0,0,0
2016,ECU,-4.5,-134.5,0,0,0,0,0,0,0
2016,ECU,-4.5,-133.5,0,0,1,0,0,0,0
2016,ECU,-4.5,-131.5,0,0,0,0,0,0,0
2016,ECU,-4.5,-130.5,0,0,1,0,0,0,0
2016,ECU,-4.5,-129.5,0,0,2,0,0,0,0
2016,ECU,-4.5,-127.5,0,0,0,0,0,0,0
2016,ECU,-4.5,-116.5,0,0,0,0,0,0,0
2016,ECU,-4.5,-109.5,2,0,0,0,0,0,0
2016,ECU,-4.5,-104.5,0,0,0,0,0,0,0
2016,ECU,-3.5,-149.5,0,0,0,0,0,0,0
2016,ECU,-3.5,-148.5,0,0,1,0,0,0,0
2016,ECU,-3.5,-145.5,0,0,0,0,0,0,0
2016,ECU,-3.5,-144.5,0,0,1,0,0,0,0
2016,ECU,-3.5,-142.5,0,0,1,0,0,0,0
2016,ECU,-3.5,-141.5,0,0,0,0,0,0,0
2016,ECU,-3.5,-140.5,0,0,6,0,0,0,0
2016,ECU,-3.5,-138.5,0,0,0,0,0,0,0
2016,ECU,-3.5,-137.5,1,0,0,0,0,0,0
2016,ECU,-3.5,-135.5,0,0,0,0,0,0,0
2016,ECU,-3.5,-134.5,0,0,0,0,0,0,0
2016,ECU,-3.5,-127.5,0,0,0,0,0,0,0
2016,ECU,-3.5,-126.5,0,0,1,0,0,0,0
2016,ECU,-3.5,-106.5,0,0,0,0,0,0,0
2016,ECU,-3.5,-104.5,0,0,0,0,0,0,0
2016,ECU,-3.5,-103.5,0,0,0,0,0,0,0
2016,ECU,-3.5,-100.5,0,0,0,0,0,0,0
2016,ECU,-3.5,-95.5,0,0,0,0,0,0,0
2016,ECU,-2.5,-147.5,1,0,0,0,0,0,0
2016,ECU,-2.5,-145.5,0,0,0,0,0,0,0
2016,ECU,-2.5,-140.5,0,0,1,0,0,0,0
2016,ECU,-2.5,-138.5,0,0,0,0,0,0,0
2016,ECU,-2.5,-135.5,2,0,0,0,0,0,0
2016,ECU,-2.5,-134.5,1,0,0,0,0,0,0
2016,ECU,-2.5,-133.5,0,0,0,0,0,0,0
2016,ECU,-2.5,-131.5,0,0,0,0,0,0,0
2016,ECU,-2.5,-130.5,0,0,0,0,0,0,0
2016,ECU,-2.5,-127.5,0,0,0,0,0,0,0
2016,ECU,-2.5,-119.5,0,0,0,0,0,0,0
2016,ECU,-2.5,-116.5,0,0,0,0,0,0,0
2016,ECU,-2.5,-109.5,0,0,0,0,0,0,0
2016,ECU,-1.5,-136.5,0,0,1,0,0,0,0
2016,ECU,-1.5,-131.5,2,0,0,0,0,0,0
2016,ECU,-1.5,-130.5,0,0,0,0,0,0,0
2016,ECU,-1.5,-116.5,0,0,0,0,0,0,0
2016,ECU,-1.5,-110.5,0,0,0,0,0,0,0
2016,ECU,-1.5,-108.5,0,0,0,0,0,0,0
2016,ECU,-1.5,-101.5,0,0,0,0,0,0,0
2016,ECU,-1.5,-100.5,0,0,0,0,0,0,0
2016,ECU,-1.5,-97.5,0,0,0,0,0,0,0
2016,ECU,-0.5,-128.5,0,0,0,0,0,0,0
2016,ECU,-0.5,-118.5,0,0,0,0,0,0,0
2016,ECU,-0.5,-115.5,0,0,0,0,0,0,0
2016,ECU,-0.5,-98.5,0,0,0,0,0,0,0
2016,ECU,-0.5,-93.5,0,0,0,0,0,0,0
2016,ECU,-0.5,-84.5,0,0,0,0,0,0,0
2016,ECU,-0.5,-83.5,1,0,0,0,0,0,0
2016,ECU,-0.5,-82.5,0,0,0,0,0,0,0
2016,ECU,-0.5,-80.5,0,0,0,0,0,0,0
2016,ECU,0.5,-109.5,0,0,0,0,0,0,0
2016,ECU,0.5,-107.5,0,0,0,0,0,0,0
2016,ECU,0.5,-103.5,0,0,0,0,0,0,0
2016,ECU,0.5,-102.5,0,0,0,0,0,0,0
2016,ECU,0.5,-101.5,0,0,0,0,0,0,0
2016,ECU,0.5,-95.5,0,0,0,0,0,0,0
2016,ECU,0.5,-94.5,0,0,0,0,0,0,0
2016,ECU,0.5,-93.5,0,0,0,0,0,0,0
2016,ECU,0.5,-89.5,0,0,0,0,0,0,0
2016,ECU,0.5,-87.5,0,0,0,0,0,0,0
2016,ECU,0.5,-86.5,0,0,0,0,0,0,0
2016,ECU,0.5,-82.5,0,0,2,0,0,0,0
2016,ECU,1.5,-113.5,0,0,0,0,0,0,0
2016,ECU,1.5,-112.5,0,0,0,0,0,0,0
2016,ECU,1.5,-110.5,0,0,0,0,0,0,0
2016,ECU,1.5,-109.5,0,0,0,0,0,0,0
2016,ECU,1.5,-107.5,0,0,0,0,0,0,0
2016,ECU,1.5,-106.5,0,0,0,0,0,0,0
2016,ECU,1.5,-105.5,0,0,0,0,0,0,0
2016,ECU,1.5,-104.5,0,0,0,0,0,0,0
2016,ECU,1.5,-102.5,0,0,0,0,0,0,0
2016,ECU,1.5,-101.5,1,0,0,0,0,0,0
2016,ECU,1.5,-100.5,0,0,0,1,0,0,0
2016,ECU,1.5,-99.5,1,0,0,0,0,0,0
2016,ECU,1.5,-98.5,0,0,0,0,0,0,0
2016,ECU,1.5,-97.5,4,0,0,0,0,0,0
2016,ECU,1.5,-96.5,0,0,1,0,0,0,0
2016,ECU,1.5,-95.5,1,0,0,0,0,0,0
2016,ECU,1.5,-94.5,1,0,1,0,0,0,0
2016,ECU,1.5,-93.5,0,0,1,0,0,0,0
2016,ECU,1.5,-92.5,0,0,0,0,0,0,0
2016,ECU,1.5,-89.5,0,0,0,0,0,0,0
2016,ECU,1.5,-88.5,0,0,0,0,0,0,0
2016,ECU,1.5,-87.5,0,0,1,0,0,0,0
2016,ECU,1.5,-82.5,0,0,0,0,0,0,0
2016,ECU,2.5,-135.5,0,0,2,0,0,0,0
2016,ECU,2.5,-111.5,0,0,0,0,0,0,0
2016,ECU,2.5,-110.5,0,0,0,0,0,0,0
2016,ECU,2.5,-108.5,0,0,0,0,0,0,0
2016,ECU,2.5,-107.5,0,0,1,0,0,0,0
2016,ECU,2.5,-105.5,0,0,0,0,0,0,0
2016,ECU,2.5,-104.5,0,0,0,0,0,0,0
2016,ECU,2.5,-102.5,0,0,0,0,0,0,0
2016,ECU,2.5,-101.5,2,0,0,0,0,0,0
2016,ECU,2.5,-100.5,0,0,0,0,0,0,0
2016,ECU,2.5,-99.5,0,0,0,0,0,0,0
2016,ECU,2.5,-98.5,0,0,0,0,0,0,0
2016,ECU,2.5,-97.5,1,0,2,2,0,0,0
2016,ECU,2.5,-96.5,1,0,0,0,0,0,0
2016,ECU,2.5,-95.5,0,0,2,0,0,0,0
2016,ECU,2.5,-94.5,0,0,0,0,0,0,0
2016,ECU,2.5,-93.5,0,0,0,0,0,0,0
2016,ECU,2.5,-92.5,0,0,0,0,0,0,0
2016,ECU,2.5,-91.5,0,0,0,0,0,0,0
2016,ECU,2.5,-89.5,0,0,0,0,0,0,0
2016,ECU,2.5,-88.5,0,0,0,0,0,0,0
2016,ECU,2.5,-87.5,0,1,0,0,0,0,0
2016,ECU,3.5,-134.5,0,0,1,0,0,0,0
2016,ECU,3.5,-127.5,0,0,0,0,0,0,0
2016,ECU,3.5,-124.5,0,0,0,0,0,0,0
2016,ECU,3.5,-123.5,0,0,0,0,0,0,0
2016,ECU,3.5,-122.5,0,0,0,0,0,0,0
2016,ECU,3.5,-120.5,0,0,0,0,0,0,0
2016,ECU,3.5,-119.5,0,0,0,0,0,0,0
2016,ECU,3.5,-117.5,0,0,4,0,0,0,0
2016,ECU,3.5,-116.5,0,0,0,0,0,0,0
2016,ECU,3.5,-114.5,0,0,0,0,0,0,0
2016,ECU,3.5,-112.5,0,0,0,0,0,0,0
2016,ECU,3.5,-111.5,0,0,0,0,0,0,0
2016,ECU,3.5,-110.5,0,0,0,0,0,0,0
2016,ECU,3.5,-108.5,0,0,0,0,0,0,0
2016,ECU,3.5,-107.5,0,0,0,0,0,0,0
2016,ECU,3.5,-106.5,0,0,0,0,0,0,0
2016,ECU,3.5,-105.5,0,0,0,0,0,0,0
2016,ECU,3.5,-104.5,0,0,0,0,0,0,0
2016,ECU,3.5,-101.5,0,0,0,0,0,0,0
2016,ECU,3.5,-100.5,0,0,0,0,0,0,0
2016,ECU,3.5,-99.5,1,0,0,0,0,0,0
2016,ECU,3.5,-98.5,1,0,0,0,0,0,0
2016,ECU,3.5,-97.5,3,0,0,0,0,0,0
2016,ECU,3.5,-96.5,0,0,6,0,0,0,0
2016,ECU,3.5,-95.5,0,3,0,0,0,0,0
2016,ECU,3.5,-94.5,0,0,2,0,0,0,0
2016,ECU,3.5,-93.5,0,1,0,0,0,0,0
2016,ECU,3.5,-92.5,0,0,0,0,0,0,0
2016,ECU,3.5,-91.5,0,3,0,0,0,0,0
2016,ECU,3.5,-88.5,0,0,0,0,0,0,0
2016,ECU,3.5,-87.5,0,0,0,0,0,0,0
2016,ECU,4.5,-131.5,0,0,0,0,0,0,0
2016,ECU,4.5,-130.5,0,0,0,0,0,0,0
2016,ECU,4.5,-129.5,0,0,1,0,0,0,0
2016,ECU,4.5,-125.5,0,0,0,0,0,0,0
2016,ECU,4.5,-122.5,0,0,0,0,0,0,0
2016,ECU,4.5,-121.5,0,0,0,0,0,0,0
2016,ECU,4.5,-117.5,0,0,0,0,0,0,0
2016,ECU,4.5,-116.5,0,0,0,0,0,0,0
2016,ECU,4.5,-113.5,0,0,0,0,0,0,0
2016,ECU,4.5,-111.5,0,0,0,0,0,0,0
2016,ECU,4.5,-110.5,0,0,0,0,0,0,0
2016,ECU,4.5,-104.5,0,0,2,0,0,0,0
2016,ECU,4.5,-103.5,0,0,2,0,0,0,0
2016,ECU,4.5,-101.5,0,0,0,0,0,0,0
2016,ECU,4.5,-100.5,0,0,0,0,0,0,0
2016,ECU,4.5,-99.5,0,0,0,0,0,0,0
2016,ECU,4.5,-98.5,0,0,0,0,0,0,0
2016,ECU,4.5,-97.5,0,0,0,0,0,0,0
2016,ECU,4.5,-96.5,0,0,0,0,0,0,0
2016,ECU,4.5,-95.5,0,0,0,0,0,0,0
2016,ECU,4.5,-92.5,0,0,0,0,0,0,0
2016,ECU,5.5,-142.5,0,0,0,0,0,0,0
2016,ECU,5.5,-141.5,0,0,0,0,0,0,0
2016,ECU,5.5,-131.5,0,0,0,0,0,0,0
2016,ECU,5.5,-130.5,0,0,0,0,0,0,0
2016,ECU,5.5,-129.5,0,0,0,0,0,0,0
2016,ECU,5.5,-125.5,0,0,0,0,0,0,0
2016,ECU,5.5,-124.5,0,0,0,0,0,0,0
2016,ECU,5.5,-123.5,0,0,0,0,0,0,0
2016,ECU,5.5,-122.5,0,0,0,0,0,0,0
2016,ECU,5.5,-121.5,2,0,0,0,0,0,0
2016,ECU,5.5,-120.5,2,0,0,0,0,0,0
2016,ECU,5.5,-118.5,0,0,0,0,0,0,0
2016,ECU,5.5,-117.5,0,0,0,0,0,0,0
2016,ECU,5.5,-116.5,0,0,0,0,0,0,0
2016,ECU,5.5,-115.5,0,0,0,0,0,0,0
2016,ECU,5.5,-112.5,0,0,0,0,0,0,0
2016,ECU,5.5,-111.5,0,0,4,0,0,0,0
2016,ECU,5.5,-110.5,0,0,3,0,0,0,0
2016,ECU,5.5,-109.5,0,1,1,0,0,0,0
