FishingEntityID,CountryGroupID,GearGroupID,Layer3GearID
167,1,32,24
167,1,32,9
167,1,32,26
167,1,32,27
167,1,32,8
167,1,32,67
167,1,32,68
167,1,32,69
167,1,50,10
167,1,50,40
167,1,50,11
167,1,61,41
167,1,61,56
32,3,32,28
32,3,32,29
32,3,32,22
32,3,32,24
32,3,32,9
32,3,32,26
32,3,32,27
32,3,32,8
32,3,32,67
32,3,32,68
32,3,32,69
32,3,41,43
32,3,41,41
32,3,41,55
32,3,50,10
32,3,50,40
32,3,50,11
186,1,33,16
186,1,41,43
186,1,41,41
186,1,41,55
186,1,50,10
186,1,50,40
186,1,50,11
186,1,61,41
186,1,61,56
171,2,10,41
171,2,32,28
171,2,32,29
171,2,32,22
171,2,32,24
171,2,32,9
171,2,32,26
171,2,32,27
171,2,32,8
171,2,32,67
171,2,32,68
171,2,32,69
171,2,41,43
171,2,41,41
171,2,41,55
171,2,50,10
171,2,50,40
171,2,50,11
171,2,61,41
171,2,61,56
176,2,30,17
176,2,50,10
176,2,50,40
176,2,50,11
176,2,61,41
176,2,61,56
183,7,30,17
122,5,32,28
122,5,32,29
122,5,32,22
122,5,32,24
122,5,32,9
122,5,32,26
122,5,32,27
122,5,32,8
122,5,32,67
122,5,32,68
122,5,32,69
122,5,41,43
122,5,41,41
122,5,41,55
122,5,50,10
122,5,50,40
122,5,50,11
193,2,30,17
193,2,33,16
193,2,50,10
193,2,50,40
193,2,50,11
193,2,61,41
193,2,61,56
148,4,32,28
148,4,32,29
148,4,32,22
148,4,32,24
148,4,32,9
148,4,32,26
148,4,32,27
148,4,32,8
148,4,32,67
148,4,32,68
148,4,32,69
148,4,41,43
148,4,41,41
148,4,41,55
181,4,32,28
181,4,32,29
181,4,32,22
181,4,32,24
181,4,32,9
181,4,32,26
181,4,32,27
181,4,32,8
181,4,32,67
181,4,32,68
181,4,32,69
181,4,41,43
181,4,41,41
181,4,41,55
