FishingEntityID,CountryGroupID,GearGroupID,Layer3GearID
90,4,303,18
99,1,303,16
99,1,303,18
113,1,303,16
113,1,303,18
108,1,303,16
108,1,303,18
3000,13,303,16
3000,13,303,18
116,1,303,16
116,1,303,18
1000,2,303,16
1000,2,303,18
125,1,303,16
125,1,303,18
128,13,303,16
128,13,303,18
138,3,303,16
138,3,303,18
155,1,303,16
155,1,303,18
157,1,303,16
157,1,303,18
194,6,303,16
194,6,303,18
158,1,303,16
158,1,303,18
154,4,303,16
154,4,303,18
152,4,303,16
152,4,303,18
168,11,303,16
168,11,303,18
170,3,303,16
170,3,303,18
172,1,303,16
172,1,303,18
175,4,303,16
175,4,303,18
177,1,303,16
177,1,303,18
178,3,303,16
178,3,303,18
187,8,303,16
187,8,303,18
2000,12,303,16
2000,12,303,18
19,4,303,16
19,4,303,18
149,4,303,16
149,4,303,18
181,6,303,16
181,6,303,18
122,7,303,16
122,7,303,18
1,6,401,43
1,6,401,55
1,6,401,41
1,6,401,49
1,6,401,20
1,6,401,50
1,6,401,46
1,6,401,44
1,6,401,45
1,6,401,47
1,6,401,48
2,1,401,43
2,1,401,55
2,1,401,41
2,1,401,49
2,1,401,20
2,1,401,50
2,1,401,46
2,1,401,44
2,1,401,45
2,1,401,47
2,1,401,48
4,1,401,43
4,1,401,55
4,1,401,41
4,1,401,49
4,1,401,20
4,1,401,50
4,1,401,46
4,1,401,44
4,1,401,45
4,1,401,47
4,1,401,48
6,11,401,43
6,11,401,55
6,11,401,41
6,11,401,49
6,11,401,20
6,11,401,50
6,11,401,46
6,11,401,44
6,11,401,45
6,11,401,47
6,11,401,48
120,4,401,43
120,4,401,55
120,4,401,41
120,4,401,49
120,4,401,20
120,4,401,50
120,4,401,46
120,4,401,44
120,4,401,45
120,4,401,47
120,4,401,48
11,4,401,43
11,4,401,55
11,4,401,41
11,4,401,49
11,4,401,20
11,4,401,50
11,4,401,46
11,4,401,44
11,4,401,45
11,4,401,47
11,4,401,48
16,7,401,43
16,7,401,55
16,7,401,41
16,7,401,49
16,7,401,20
16,7,401,50
16,7,401,46
16,7,401,44
16,7,401,45
16,7,401,47
16,7,401,48
45,1,401,43
45,1,401,55
45,1,401,41
45,1,401,49
45,1,401,20
45,1,401,50
45,1,401,46
45,1,401,44
45,1,401,45
45,1,401,47
45,1,401,48
24,3,401,43
24,3,401,55
24,3,401,41
24,3,401,49
24,3,401,20
24,3,401,50
24,3,401,46
24,3,401,44
24,3,401,45
24,3,401,47
24,3,401,48
25,1,401,43
25,1,401,55
25,1,401,41
25,1,401,49
25,1,401,20
25,1,401,50
25,1,401,46
25,1,401,44
25,1,401,45
25,1,401,47
25,1,401,48
27,1,401,43
27,1,401,55
27,1,401,41
27,1,401,49
27,1,401,20
27,1,401,50
27,1,401,46
27,1,401,44
27,1,401,45
27,1,401,47
27,1,401,48
28,4,401,43
28,4,401,55
28,4,401,41
28,4,401,49
28,4,401,20
28,4,401,50
28,4,401,46
28,4,401,44
28,4,401,45
28,4,401,47
28,4,401,48
30,11,401,43
30,11,401,55
30,11,401,41
30,11,401,49
30,11,401,20
30,11,401,50
30,11,401,46
30,11,401,44
30,11,401,45
30,11,401,47
30,11,401,48
32,5,401,43
32,5,401,55
32,5,401,41
32,5,401,49
32,5,401,20
32,5,401,50
32,5,401,46
32,5,401,44
32,5,401,45
32,5,401,47
32,5,401,48
35,11,401,43
35,11,401,55
35,11,401,41
35,11,401,49
35,11,401,20
35,11,401,50
35,11,401,46
35,11,401,44
35,11,401,45
35,11,401,47
35,11,401,48
38,1,401,43
38,1,401,55
38,1,401,41
38,1,401,49
38,1,401,20
38,1,401,50
38,1,401,46
38,1,401,44
38,1,401,45
38,1,401,47
38,1,401,48
41,11,401,43
41,11,401,55
41,11,401,41
41,11,401,49
41,11,401,20
41,11,401,50
41,11,401,46
41,11,401,44
41,11,401,45
41,11,401,47
41,11,401,48
89,1,401,43
89,1,401,55
89,1,401,41
89,1,401,49
89,1,401,20
89,1,401,50
